_id,date,station,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2219,2015-08-29,Admiralty,0,0,0,0,29.7,33.4,27.8,10.1,32.8
2220,2015-08-30,Admiralty,0,0,0,0,29.4,32.6,27.1,7.9,32.4
2221,2015-08-31,Admiralty,0,0,0,0,29.3,32.9,27.2,10,37.8
2222,2015-09-01,Admiralty,0,0,0,0,29.3,33,26.8,7,28.4
2223,2015-09-02,Admiralty,0,0,0,0,29.2,33.2,26.9,8.9,32.4
2224,2015-09-03,Admiralty,2.4,2.4,2.4,2.4,28.9,32.3,27.3,10.1,37.1
2225,2015-09-04,Admiralty,5,5,5,5,28.3,31.5,25.9,6.6,38.9
2226,2015-09-05,Admiralty,0,0,0,0,28.9,33.9,25.3,5.8,26.3
2227,2015-09-06,Admiralty,0,0,0,0,29.4,33,26.8,6.1,25.6
2228,2015-09-07,Admiralty,0,0,0,0,29,32.6,26.2,6.2,24.8
2229,2015-09-08,Admiralty,0,0,0,0,28.9,32.3,26.8,6.7,29.5
2230,2015-09-09,Admiralty,41,28.6,36.6,40.8,26.2,30,22.8,6.2,52.6
2231,2015-09-10,Admiralty,0,0,0,0,27.3,30.6,24,5.2,24.8
2232,2015-09-11,Admiralty,0,0,0,0,28.8,33.1,25.2,7.4,27.4
2233,2015-09-12,Admiralty,0,0,0,0,28.8,32,26.6,6.5,28.1
2234,2015-09-13,Admiralty,0,0,0,0,29.2,32.8,26.9,5.8,21.6
2235,2015-09-14,Admiralty,0,0,0,0,28.7,31.6,27.2,6.5,24.8
2236,2015-09-15,Admiralty,5.6,3.2,3.6,3.8,26.4,29.5,24.4,5.7,45
2237,2015-09-16,Admiralty,4.8,4.2,4.4,4.8,27.1,30.3,24.7,6.1,34.6
2238,2015-09-17,Admiralty,0,0,0,0,28.8,32.1,26.7,5.8,26.6
2239,2015-09-18,Admiralty,0,0,0,0,28.9,32,27.3,11.5,29.9
2240,2015-09-19,Admiralty,0,0,0,0,28.9,32.5,27.1,11.9,35.6
2241,2015-09-20,Admiralty,13,11,13,13,28.6,33.3,26.2,6.6,29.9
2242,2015-09-21,Admiralty,72.2,29,49.2,71.6,27.9,33,23.1,5.6,40
2243,2015-09-22,Admiralty,0,0,0,0,28.2,32.3,25,6.5,31
2244,2015-09-23,Admiralty,0,0,0,0,28.3,30.9,26.3,7.8,29.2
2245,2015-09-24,Admiralty,0,0,0,0,28.3,32.2,25.7,6,25.2
2246,2015-09-25,Admiralty,0,0,0,0,28.9,32.5,26.4,5.7,25.6
2247,2015-09-26,Admiralty,0,0,0,0,29,33.4,25.5,7,27.4
2248,2015-09-27,Admiralty,0,0,0,0,29.2,33.3,26.3,5.2,22.7
2249,2015-09-28,Admiralty,3.6,1.4,2,3,27.6,30.7,24.3,6.1,36
2250,2015-09-29,Admiralty,0,0,0,0,28.2,31.7,24.9,5.7,26.3
2251,2015-09-30,Admiralty,9.8,9.2,9.6,9.6,27.8,32.3,24,6.5,42.1
2252,2015-10-01,Admiralty,0,0,0,0,28.3,33,25.5,6.3,29.5
2253,2015-10-02,Admiralty,14.2,8.6,9.6,10.2,27.3,32.3,23.7,7.1,37.1
2254,2015-10-03,Admiralty,0,0,0,0,28.4,31.7,25.5,5.6,21.6
2255,2015-10-04,Admiralty,0,0,0,0,29,32.3,26.6,6.6,29.2
2256,2015-10-05,Admiralty,0,0,0,0,28,31.3,26.2,5.3,32
2257,2015-10-06,Admiralty,0,0,0,0,27.7,32.5,25.6,6.7,23.8
2258,2015-10-07,Admiralty,13.4,13,13,13,27.6,32.3,24.9,5.7,34.6
2259,2015-10-08,Admiralty,0.2,0.2,0.2,0.2,27.7,33.5,25.3,5.2,31.3
2260,2015-10-09,Admiralty,0,0,0,0,29,33.8,24.8,5.4,22.3
2261,2015-10-10,Admiralty,0,0,0,0,29.3,33.6,25.7,5.5,24.1
2262,2015-10-11,Admiralty,0,0,0,0,29.7,33.9,27,8.4,24.5
2263,2015-10-12,Admiralty,0,0,0,0,29.4,34.2,26.9,6.9,31
2264,2015-10-13,Admiralty,0,0,0,0,28.9,34,25.8,7.8,38.5
2265,2015-10-14,Admiralty,0,0,0,0,28.7,33.1,26.5,7.4,36.4
2266,2015-10-15,Admiralty,0,0,0,0,29.2,33.7,25.9,7.1,23.8
2267,2015-10-16,Admiralty,0,0,0,0,29.1,33.2,25.9,7.1,23.4
2268,2015-10-17,Admiralty,0,0,0,0,29.5,33.6,26.6,6.4,24.5
2269,2015-10-18,Admiralty,0,0,0,0,29.4,32.7,26.4,5.7,22
2270,2015-10-19,Admiralty,0,0,0,0,29.7,33.4,26.4,5.8,25.6
2271,2015-10-20,Admiralty,0,0,0,0,29.4,33.3,26.1,6.3,27
2272,2015-10-21,Admiralty,0,0,0,0,29.3,33,25.4,8.7,33.1
2273,2015-10-22,Admiralty,0,0,0,0,29.6,33.5,27.2,6.8,24.1
2274,2015-10-23,Admiralty,0,0,0,0,29.7,33.9,27.7,8.7,27
2275,2015-10-24,Admiralty,9.8,9,9,9,28.7,31.7,25.4,8.4,38.2
2276,2015-10-25,Admiralty,0,0,0,0,28.2,31.5,26.2,5.8,25.6
2277,2015-10-26,Admiralty,0,0,0,0,28.9,34,26.7,7.7,23.8
2278,2015-10-27,Admiralty,0,0,0,0,28.4,33.1,25.6,6.1,28.4
2279,2015-10-28,Admiralty,17,9.4,12,15,26.5,30.8,22.2,8.8,55.8
2280,2015-10-29,Admiralty,0,0,0,0,28.3,32.6,24.6,10,32.8
2281,2015-10-30,Admiralty,30.8,29.8,30.8,30.8,27.3,33.9,23.5,6,27.7
2282,2015-10-31,Admiralty,0.2,0.2,0.2,0.2,26.9,31.6,25.2,6.2,23
2283,2015-11-01,Admiralty,13.8,13.6,13.6,13.6,26.9,33.6,24.5,5.4,38.9
2284,2015-11-02,Admiralty,18.8,13.2,17.2,18.8,26.5,32.8,23.8,7.3,25.6
2285,2015-11-03,Admiralty,6.4,6,6,6,27.4,34.1,24.7,6.6,45.4
2286,2015-11-04,Admiralty,0,0,0,0,27.4,32.4,25,6.3,26.3
2287,2015-11-05,Admiralty,0,0,0,0,28.4,32.6,25.3,6.4,23.8
2288,2015-11-06,Admiralty,0,0,0,0,28.5,32.5,26.5,7.2,26.6
2289,2015-11-07,Admiralty,33.8,26.4,33,33.8,27.3,32.6,23.2,6.8,48.6
2290,2015-11-08,Admiralty,5.8,4.8,5,5,26.8,31.6,24.7,4.6,21.6
2291,2015-11-09,Admiralty,0.4,0.2,0.2,0.2,27.8,31.7,24.5,6,21.6
2292,2015-11-10,Admiralty,0.4,0.4,0.4,0.4,27.7,33.9,25.7,6.3,27
2293,2015-11-11,Admiralty,27.4,20.6,25.8,27.4,26.5,33.1,24.3,6,47.2
2294,2015-11-12,Admiralty,19.6,14.6,16.2,19.4,27,32.2,24.9,6.8,39.6
2295,2015-11-13,Admiralty,0.2,0.2,0.2,0.2,27.1,30.2,25.1,5.7,26.3
2296,2015-11-14,Admiralty,0,0,0,0,28.5,33.1,25.4,8.6,33.8
2297,2015-11-15,Admiralty,6.2,5.4,5.6,5.8,27.3,30.3,24.4,5.9,37.4
2298,2015-11-16,Admiralty,38.8,24.2,34.2,35.8,25.6,30.1,23.1,6.4,35.3
2299,2015-11-17,Admiralty,16.4,8.6,11.8,15.6,26.8,32,23.2,6.8,27.4
2300,2015-11-18,Admiralty,0,0,0,0,28.1,32.3,25.2,9.6,31.3
2301,2015-11-19,Admiralty,1.2,1.2,1.2,1.2,28,32.8,24.9,6.4,45
2302,2015-11-20,Admiralty,12.6,8.4,12.4,12.4,26.6,31.3,24.8,5.6,40
2303,2015-11-21,Admiralty,38.8,28,33,35.4,26.6,32.3,23.9,5.4,31
2304,2015-11-22,Admiralty,0,0,0,0,27.8,31.2,25.1,5.9,27
2305,2015-11-23,Admiralty,0.2,0.2,0.2,0.2,28.2,34,25.6,6.7,26.6
2306,2015-11-24,Admiralty,44.4,24,30.4,42.4,26.2,29.7,24,5.2,35.3
2307,2015-11-25,Admiralty,0.8,0.6,0.8,0.8,26.9,32.4,24.7,5.7,32.8
2308,2015-11-26,Admiralty,11.8,7.8,9,9,26.3,30.7,24.4,9.3,32.8
2309,2015-11-27,Admiralty,8.4,5.4,5.4,8.4,26.8,30.5,24.5,6.8,20.2
2310,2015-11-28,Admiralty,1.8,1.4,1.4,1.4,28,34.2,25.2,7,34.2
2311,2015-11-29,Admiralty,1,0.8,0.8,0.8,28,32.9,24.9,7.5,30.2
2312,2015-11-30,Admiralty,42.2,25,27,29.6,27,31.4,24.3,6.9,29.5
2313,2015-12-01,Admiralty,27.2,12.2,14.6,22,26,31.1,23.4,7.6,50
2314,2015-12-02,Admiralty,0,0,0,0,26.9,31.9,25.1,6.8,32
2315,2015-12-03,Admiralty,0,0,0,0,28.2,32.6,25.3,8.7,33.1
2316,2015-12-04,Admiralty,15,14.6,14.8,14.8,28,32.9,25.6,6.6,36.4
2317,2015-12-05,Admiralty,48.2,24.2,26.6,43.6,27,32.8,23.8,6.8,34.9
2318,2015-12-06,Admiralty,2.6,1.8,1.8,1.8,27.1,31.8,25.3,7.4,40.7
2319,2015-12-07,Admiralty,0,0,0,0,28.1,31.9,25,11.7,37.1
2320,2015-12-08,Admiralty,16.8,13.6,13.6,13.6,27.4,32.4,24.5,5.7,55.4
2321,2015-12-09,Admiralty,2.4,1,1.2,1.6,27.7,32.4,24.6,7.4,27
2322,2015-12-10,Admiralty,22.6,10.2,13.4,13.6,27.3,33.7,24.1,7.1,34.2
2323,2015-12-11,Admiralty,5.2,4.6,5,5.2,27,30.7,24.7,5,32.4
2324,2015-12-12,Admiralty,42.6,19.6,36.8,38,26.4,32.1,24.6,6.1,40.7
2325,2015-12-13,Admiralty,14.2,5.6,5.8,5.8,25.3,29.1,23.7,6.8,23.8
2326,2015-12-14,Admiralty,15.8,14.8,14.8,14.8,26.7,31.3,23.8,5.3,33.5
2327,2015-12-15,Admiralty,0,0,0,0,27.1,29.4,25.4,7.4,24.8
2328,2015-12-16,Admiralty,1,1,1,1,27.3,29.7,23.8,8.4,51.5
2329,2015-12-17,Admiralty,0,0,0,0,27.2,29.6,25.7,11.1,47.5
2330,2015-12-18,Admiralty,3.4,3,3.2,3.2,27.1,29.7,23.8,11.8,56.5
2331,2015-12-19,Admiralty,0,0,0,0,28,32,25,11.9,36.7
2332,2015-12-20,Admiralty,0,0,0,0,28.2,31.9,24.9,8.4,33.1
2333,2015-12-21,Admiralty,0.2,0.2,0.2,0.2,28.6,33.5,25.8,7.4,29.2
2334,2015-12-22,Admiralty,0,0,0,0,28.9,33.4,26.1,8.1,32
2335,2015-12-23,Admiralty,9.4,8.8,9,9.4,28.1,32.4,23.3,8.3,37.8
2336,2015-12-24,Admiralty,13,4.8,8.4,12.2,26.4,28.1,24.3,7.6,29.9
2337,2015-12-25,Admiralty,6,6,6,6,27.4,31,24.8,11.4,51.1
2338,2015-12-26,Admiralty,0,0,0,0,28,31.9,25.7,12.5,43.9
2339,2015-12-27,Admiralty,0,0,0,0,28,31.3,25.2,11,34.6
2340,2015-12-28,Admiralty,2.8,2.8,2.8,2.8,28,32,25.7,10.3,39.2
2341,2015-12-29,Admiralty,21.2,13,14,14.2,25.7,28.3,23.7,11.7,43.6
2342,2015-12-30,Admiralty,0,0,0,0,27.7,31.6,25.2,14.9,44.6
2343,2015-12-31,Admiralty,0.8,0.4,0.4,0.4,26.7,30.1,25.2,11.4,42.5
2344,2016-01-01,Admiralty,10.4,5.4,6.2,6.8,26.6,28.5,24.5,10.1,41.8
2345,2016-01-02,Admiralty,13,9.2,11,11.2,25.7,27.9,23.1,7.9,49.3
2346,2016-01-03,Admiralty,0.2,0.2,0.2,0.2,25.8,26.7,25.3,7.9,28.4
2347,2016-01-04,Admiralty,0.4,0.2,0.4,0.4,27.6,31.1,25.2,11.2,34.2
2348,2016-01-05,Admiralty,0,0,0,0,28.3,31.9,25.8,12.6,34.6
2349,2016-01-06,Admiralty,0.4,0.4,0.4,0.4,28.2,31.7,26.2,12.6,37.4
2350,2016-01-07,Admiralty,0,0,0,0,28.2,32.4,25.7,14,37.4
2351,2016-01-08,Admiralty,0,0,0,0,28.1,31.9,25.6,13,43.9
2352,2016-01-09,Admiralty,0,0,0,0,28.2,32.3,25.7,12.6,39.2
2353,2016-01-10,Admiralty,0,0,0,0,28.4,32.7,26.1,11.2,36.4
2354,2016-01-11,Admiralty,33.8,22.4,33.8,33.8,28,32.2,24.4,8.6,29.2
2355,2016-01-12,Admiralty,0,0,0,0,28.5,32.1,26,12.6,35.3
2356,2016-01-13,Admiralty,0,0,0,0,28.4,32.5,26.3,12.2,36.4
2357,2016-01-14,Admiralty,1.6,1.4,1.4,1.4,28.3,31.4,26.4,10.1,29.9
2358,2016-01-15,Admiralty,16.6,7.4,10,10.8,27.2,30.3,24.8,5.8,20.5
2359,2016-01-16,Admiralty,2,1.4,1.4,2,27.2,32.7,25.2,5.4,31.7
2360,2016-01-17,Admiralty,20.8,8.2,14.4,19.4,26.7,31.2,23.8,6.5,38.9
2361,2016-01-18,Admiralty,14,13.8,14,14,27.9,34.4,25,6.1,26.3
2362,2016-01-19,Admiralty,0,0,0,0,28.2,31.5,26.1,10.8,35.3
2363,2016-01-20,Admiralty,0.4,0.4,0.4,0.4,28.2,31.5,26,7.9,31.7
2364,2016-01-21,Admiralty,0.4,0.4,0.4,0.4,27.9,30.3,26.5,10.4,32.8
2365,2016-01-22,Admiralty,28.2,13.8,19.6,21.8,27.6,31.4,26.1,8.3,33.5
2366,2016-01-23,Admiralty,6.6,6.2,6.4,6.4,27.8,32.3,25.7,11.5,43.6
2367,2016-01-24,Admiralty,0,0,0,0,28.4,31.9,26,15.8,51.8
2368,2016-01-25,Admiralty,5,5,5,5,27.4,31.3,25.3,14,64.4
2369,2016-01-26,Admiralty,7.4,6.6,6.6,6.6,27.1,29.5,25.1,11.9,40.7
2370,2016-01-27,Admiralty,0.2,0.2,0.2,0.2,28.2,31.4,25.7,13,40.7
2371,2016-01-28,Admiralty,5.4,3.2,4.6,5,27.6,32.6,25,9.7,30.2
2372,2016-01-29,Admiralty,0,0,0,0,27.7,31.5,25,10.1,39.6
2373,2016-01-30,Admiralty,0,0,0,0,28.4,33,25.9,11.5,33.8
2374,2016-01-31,Admiralty,7.6,5.8,5.8,6.8,28,31.8,25.9,10.4,38.5
2375,2016-02-01,Admiralty,0,0,0,0,28.5,32.4,25.7,14,43.2
2376,2016-02-02,Admiralty,6.6,3.8,4.8,6.4,27.4,30.8,24.3,11.5,40.7
2377,2016-02-03,Admiralty,0,0,0,0,28.2,32.6,25.6,10.1,36.7
2378,2016-02-04,Admiralty,4.2,2.2,2.8,4.2,27.4,30.5,26,8.6,27
2379,2016-02-05,Admiralty,3,2,2,2.8,27.6,31.6,25.7,6.8,25.2
2380,2016-02-06,Admiralty,2.6,1.2,1.2,1.2,28,31.4,26.1,14.8,44.6
2381,2016-02-07,Admiralty,33.6,19.4,24.2,27.4,26.4,28.1,24,18,56.2
2382,2016-02-08,Admiralty,0,0,0,0,26.8,28.3,25.9,16.6,52.2
2383,2016-02-09,Admiralty,0,0,0,0,26.5,28.5,25.2,9.7,27.7
2384,2016-02-10,Admiralty,7.6,2.8,5,7.6,26.2,28,24.7,12.2,35.3
2385,2016-02-11,Admiralty,0,0,0,0,26.9,29.7,24.9,11.2,28.8
2386,2016-02-12,Admiralty,6.2,6.2,6.2,6.2,27.2,31.7,23.6,10.4,40.3
2387,2016-02-13,Admiralty,0.2,0.2,0.2,0.2,28.1,31.8,26.1,14,40.3
2388,2016-02-14,Admiralty,41.2,15.4,24.4,36.4,27.1,32.6,24.8,9.4,42.5
2389,2016-02-15,Admiralty,0,0,0,0,28.3,32.2,25.6,11.9,34.9
2390,2016-02-16,Admiralty,0,0,0,0,28,31.4,26.1,16.2,52.2
2391,2016-02-17,Admiralty,0,0,0,0,27.6,30.9,25.3,14.8,50.4
2392,2016-02-18,Admiralty,0,0,0,0,27.3,30.8,24.6,10.4,45.7
2393,2016-02-19,Admiralty,69,15.2,27.8,41.6,24.7,26.7,23.5,7.2,32.8
2394,2016-02-20,Admiralty,1.4,1.2,1.2,1.4,26.1,28.4,24.2,10.4,38.2
2395,2016-02-21,Admiralty,0,0,0,0,27.1,31.5,24.6,12.6,42.5
2396,2016-02-22,Admiralty,0,0,0,0,27.5,31.3,24.9,13,38.5
2397,2016-02-23,Admiralty,0,0,0,0,27.4,30.7,25.2,12.6,36.7
2398,2016-02-24,Admiralty,13.4,8.2,8.4,9.6,25.7,29.1,24,11.2,34.9
2399,2016-02-25,Admiralty,0.2,0.2,0.2,0.2,27.3,31,24.8,18,58
2400,2016-02-26,Admiralty,0,0,0,0,27.6,31.1,25.1,15.1,43.2
2401,2016-02-27,Admiralty,0,0,0,0,27.8,31.9,25.1,13.7,43.2
2402,2016-02-28,Admiralty,0,0,0,0,27.9,31.4,25.7,15.8,46.8
2403,2016-02-29,Admiralty,0.2,0.2,0.2,0.2,28.1,31.4,26.1,16.9,47.2
2404,2016-03-01,Admiralty,0,0,0,0,27.9,31.8,25.7,16.2,44.3
2405,2016-03-02,Admiralty,0,0,0,0,27.8,31.1,25.5,17.3,48.6
2406,2016-03-03,Admiralty,0,0,0,0,27.8,32,25.6,16.2,52.9
2407,2016-03-04,Admiralty,0.6,0.4,0.4,0.4,27.6,30.7,25.8,13.3,37.1
2408,2016-03-05,Admiralty,0,0,0,0,28.1,32.3,25.8,12.2,39.2
2409,2016-03-06,Admiralty,0,0,0,0,28.6,33,26.5,14,38.5
2410,2016-03-07,Admiralty,9.4,7,8.4,9.2,27.8,31.6,26,12.6,37.1
2411,2016-03-08,Admiralty,8.2,3.6,4.2,4.6,27.5,31.7,25.4,8.6,31.3
2412,2016-03-09,Admiralty,0,0,0,0,28.9,33.2,26.3,11.2,31
2413,2016-03-10,Admiralty,4,1.6,2.2,2.4,28,34.1,26.3,7.6,26.6
2414,2016-03-11,Admiralty,0,0,0,0,28.8,33.8,26.2,12.2,37.4
2415,2016-03-12,Admiralty,0,0,0,0,28.5,32.2,25.7,12.2,34.6
2416,2016-03-13,Admiralty,2.2,1,1.2,1.8,28.2,32.9,25.2,10.4,35.6
2417,2016-03-14,Admiralty,0.4,0.4,0.4,0.4,28.6,33.9,26.3,9.4,36.4
2418,2016-03-15,Admiralty,0,0,0,0,28.6,32.6,26.2,10.8,34.9
2419,2016-03-16,Admiralty,0,0,0,0,28.4,34,25.1,8.6,26.6
2420,2016-03-17,Admiralty,0,0,0,0,28.6,34.4,25.5,11.5,31.7
2421,2016-03-18,Admiralty,0,0,0,0,28.7,33.9,25.9,10.4,32.4
2422,2016-03-19,Admiralty,0,0,0,0,28.6,33.7,25.6,11.9,33.1
2423,2016-03-20,Admiralty,0.4,0.4,0.4,0.4,28.5,32.5,26.2,9.4,27
2424,2016-03-21,Admiralty,16,6.4,9.6,16,28.4,35,24.3,8.6,39.2
2425,2016-03-22,Admiralty,0.2,0.2,0.2,0.2,28.2,31.6,26.8,8.6,41.8
2426,2016-03-23,Admiralty,0,0,0,0,28.8,33.5,26,9,31.3
2427,2016-03-24,Admiralty,0,0,0,0,29,33,26.7,11.9,32.4
2428,2016-03-25,Admiralty,13.4,8.2,13,13.4,28,34.5,24.3,7.9,40.7
2429,2016-03-26,Admiralty,0,0,0,0,28.4,31.5,26,13.3,40.7
2430,2016-03-27,Admiralty,0,0,0,0,28.7,32.4,26.7,14,44.3
2431,2016-03-28,Admiralty,0,0,0,0,28.9,32.5,26.6,16.6,44.3
2432,2016-03-29,Admiralty,0,0,0,0,28.7,32.5,26.3,13.7,42.5
2433,2016-03-30,Admiralty,0,0,0,0,28.6,32.9,26,14.4,37.8
2434,2016-03-31,Admiralty,0,0,0,0,28.7,32.6,26.1,13.3,33.8
2435,2016-04-01,Admiralty,0,0,0,0,29.1,33.9,26.4,13.3,38.5
2436,2016-04-02,Admiralty,0,0,0,0,29.2,33.9,26.1,13,41.4
2437,2016-04-03,Admiralty,5.2,3.8,4.4,5.2,28.4,33.2,25.2,9,28.1
2438,2016-04-04,Admiralty,0.2,0.2,0.2,0.2,29.1,33,26.8,11.2,36.4
2439,2016-04-05,Admiralty,0,0,0,0,28.7,32,26.7,10.4,33.8
2440,2016-04-06,Admiralty,0,0,0,0,29.2,34,26.2,10.1,32.4
2441,2016-04-07,Admiralty,0,0,0,0,29.1,34.7,25.6,8.6,30.6
2442,2016-04-08,Admiralty,0,0,0,0,29.5,35.3,26.5,9.7,28.8
2443,2016-04-09,Admiralty,14,8.2,9.6,13.8,27.9,32.9,25.3,7.2,33.1
2444,2016-04-10,Admiralty,0,0,0,0,29.1,35.2,25.2,9.7,31.3
2445,2016-04-11,Admiralty,0,0,0,0,29.6,33.6,27.2,7.6,31
2446,2016-04-12,Admiralty,0.6,0.4,0.4,0.4,29.7,34,27,8.3,36
2447,2016-04-13,Admiralty,0,0,0,0,29.7,34.3,25.9,8.3,42.1
2448,2016-04-14,Admiralty,0,0,0,0,29.8,33.1,27.7,6.1,24.1
2449,2016-04-15,Admiralty,2.4,1.2,2,2.2,29.1,32.2,26.3,5.8,23.8
2450,2016-04-16,Admiralty,28,25,27.6,28,29.4,36.3,25.8,6.5,32.8
2451,2016-04-17,Admiralty,11,10.6,11,11,29.3,34.7,25.2,8.3,43.6
2452,2016-04-18,Admiralty,0.2,0.2,0.2,0.2,29.8,35.1,26.2,7.9,26.3
2453,2016-04-19,Admiralty,0,0,0,0,30.2,33.8,27.2,13,36
2454,2016-04-20,Admiralty,0,0,0,0,29.4,34.2,27.4,8.3,31.3
2455,2016-04-21,Admiralty,0,0,0,0,29.9,33.8,27,11.9,33.5
2456,2016-04-22,Admiralty,0,0,0,0,29.2,33.7,27.4,8.3,31.7
2457,2016-04-23,Admiralty,1,1,1,1,28.7,32.1,27.3,7.2,33.8
2458,2016-04-24,Admiralty,1.4,1.2,1.2,1.4,29.2,33,26.7,5,23.8
2459,2016-04-25,Admiralty,16.4,8.6,13.4,16.4,28.5,33.2,24,5.4,33.8
2460,2016-04-26,Admiralty,2.6,2.4,2.6,2.6,28.6,33.4,26.6,5,33.8
2461,2016-04-27,Admiralty,3.6,2.6,3,3.4,28.3,34.3,26.3,5.4,32.4
2462,2016-04-28,Admiralty,19.6,14,18.8,19.6,28.2,33.4,25.5,6.1,31.3
2463,2016-04-29,Admiralty,9,7.6,8.8,8.8,28,34.4,25.2,5.4,28.1
2464,2016-04-30,Admiralty,1.2,1,1.2,1.2,27.9,35.5,25.2,5.8,40.3
2465,2016-05-01,Admiralty,1.4,1,1,1.4,29.2,33.7,25.6,6.8,27.4
2466,2016-05-02,Admiralty,7.4,7.2,7.2,7.2,28.3,32.8,26,6.1,33.1
2467,2016-05-03,Admiralty,0,0,0,0,29.7,34.9,25.5,6.8,28.8
2468,2016-05-04,Admiralty,0,0,0,0,30.3,34.6,26.9,10.1,29.5
2469,2016-05-05,Admiralty,15.8,14.4,14.4,15.8,28.9,34,25,6.5,43.2
2470,2016-05-06,Admiralty,0,0,0,0,28.9,35.5,26.6,6.1,41
2471,2016-05-07,Admiralty,4.2,3.4,3.4,4.2,28.4,34.3,25.8,5.4,37.8
2472,2016-05-08,Admiralty,0,0,0,0,28.8,33.5,26,5.4,22.7
2473,2016-05-09,Admiralty,0,0,0,0,29.1,33.7,26,6.5,50.8
2474,2016-05-10,Admiralty,0,0,0,0,29.6,34.2,26.7,7.6,29.5
2475,2016-05-11,Admiralty,29.2,21.6,25,29.2,28.6,34.6,24.5,5.8,50.8
2476,2016-05-12,Admiralty,0.2,0.2,0.2,0.2,28.3,33,26.6,5.4,25.6
2477,2016-05-13,Admiralty,3.2,2.8,3,3.2,28,31.1,25.3,5.8,35.3
2478,2016-05-14,Admiralty,16.2,11.2,14.4,16.2,27.3,32.8,24.6,5,25.6
2479,2016-05-15,Admiralty,6.6,5.2,5.2,6.4,28.1,34.4,26,5.8,25.9
2480,2016-05-16,Admiralty,2.4,1.6,1.6,2.4,28,32.5,25.5,7.2,39.6
2481,2016-05-17,Admiralty,3.2,3,3.2,3.2,28.6,34.5,26.6,5.4,32
2482,2016-05-18,Admiralty,51,27,30.2,31.6,27.2,31.2,24.8,6.5,34.9
2483,2016-05-19,Admiralty,2.8,2.6,2.8,2.8,28,32.5,25.5,5.8,22
2484,2016-05-20,Admiralty,0.2,0.2,0.2,0.2,29.2,32.7,26.8,5.4,21.2
2485,2016-05-21,Admiralty,0.2,0.2,0.2,0.2,28.2,30.7,25,10.1,40
2486,2016-05-22,Admiralty,18.6,12.6,14.6,17.2,28.2,33.7,24.6,8.3,58
2487,2016-05-23,Admiralty,0,0,0,0,29.8,35.5,25.5,5.8,28.8
2488,2016-05-24,Admiralty,2.2,2.2,2.2,2.2,29.6,32.4,26.3,6.8,39.6
2489,2016-05-25,Admiralty,20,16.4,19.8,20,29.8,35,25.1,6.1,33.1
2490,2016-05-26,Admiralty,2.4,2.2,2.2,2.2,28.6,31.8,26.2,6.8,32.8
2491,2016-05-27,Admiralty,0,0,0,0,30,33.1,27.9,6.5,30.6
2492,2016-05-28,Admiralty,23.6,18.2,20.2,20.8,28.6,32.5,23.7,5.8,48.2
2493,2016-05-29,Admiralty,0,0,0,0,29.8,33.9,26.8,6.1,22
2494,2016-05-30,Admiralty,0.2,0.2,0.2,0.2,28.4,33.2,25.5,7.2,47.2
2495,2016-05-31,Admiralty,0,0,0,0,28.9,33.5,25.5,7.2,31.3
2496,2016-11-01,Admiralty,20.2,12.6,14.4,16.8,27.2,31.3,23.8,6.8,41.8
2497,2016-11-02,Admiralty,23.4,18.6,23,23.2,27.4,30.8,22.1,7.9,58
2498,2016-11-03,Admiralty,13.8,6.2,11.6,13.8,27.2,30.3,24.6,9,28.8
2499,2016-11-04,Admiralty,0.8,0.6,0.8,0.8,27.7,30.4,25.8,6.5,24.8
2500,2016-11-05,Admiralty,2.4,0.8,1,1.6,26.7,28,25.5,7.2,29.2
2501,2016-11-06,Admiralty,1,0.8,1,1,28.1,31.7,25,8.6,28.1
2502,2016-11-07,Admiralty,1.4,0.6,1.2,1.4,26.8,29,25.5,6.5,30.6
2503,2016-11-08,Admiralty,0,0,0,0,28.9,34,25.2,6.1,21.6
2504,2016-11-09,Admiralty,1.4,1.2,1.4,1.4,28.3,31.5,24.5,7.6,31
2505,2016-11-10,Admiralty,2.8,2,2.8,2.8,27.5,31.7,24.9,7.2,32.8
2506,2016-11-11,Admiralty,8.8,7.4,8.6,8.6,26.2,30.9,24.6,5,40.7
2507,2016-11-12,Admiralty,10.8,7.6,10.6,10.6,26.9,32.9,24.4,5.8,33.5
2508,2016-11-13,Admiralty,4.6,4.2,4.6,4.6,27.2,32,25.2,6.5,33.5
2509,2016-11-14,Admiralty,32.2,12.8,18.4,24.6,25,26.5,23.3,6.8,41.8
2510,2016-11-15,Admiralty,1.4,1.4,1.4,1.4,27,32,24.2,7.6,37.1
2511,2016-11-16,Admiralty,0.4,0.4,0.4,0.4,26.8,29.9,23.9,6.5,49.7
2512,2016-11-17,Admiralty,0.2,0.2,0.2,0.2,na,32.9,25.2,6.1,22.7
2513,2016-11-18,Admiralty,15.4,6.2,8.6,9,26.9,33.3,24.3,5.8,32
2514,2016-11-19,Admiralty,0.4,0.2,0.2,0.2,27.6,31.6,25.3,5.4,21.6
2515,2016-11-20,Admiralty,0,0,0,0,na,31.9,25.7,5.8,26.3
2516,2016-11-21,Admiralty,1.6,1.6,1.6,1.6,27.8,30.6,25.5,9,31.3
2517,2016-11-22,Admiralty,1,1,1,1,27.6,29.1,25.3,5,29.9
